Date,Open,High,Low,Close,Volume
2021-11-16 08:36:44.631850,136.36822952995013,135.93134974845574,133.7673803260166,135.92309797741524,24537127
2021-11-17 08:36:44.631850,133.18280005219736,133.75727445894464,130.15143109692906,132.64505788580612,53961919
2021-11-18 08:36:44.631850,132.5768398004614,133.34797445091075,130.74609159878923,133.23894587616473,23907905
2021-11-19 08:36:44.631850,128.32587191324203,128.18346488351636,127.55790236401926,128.05682992851249,27912685
2021-11-22 08:36:44.631850,124.15958191589934,125.83961045742956,123.61087577633069,124.69358107794686,13396958
2021-11-23 08:36:44.631850,125.28308817002386,125.58542320516213,124.55246291078734,125.22193580178927,21642407
2021-11-24 08:36:44.631850,126.30530137306141,127.44882622987816,123.75867548786883,127.10894667596885,32761448
2021-11-25 08:36:44.631850,126.43888112850051,127.99315903197227,127.57842163087919,127.58272819428622,11098417
2021-11-26 08:36:44.631850,127.08219581281209,128.17656078518766,126.90850725845708,127.32590854518301,26706633
2021-11-29 08:36:44.631850,126.51902150802853,127.85323951462223,125.42723887189328,126.5973402856022,25403449
2021-11-30 08:36:44.631850,122.64742262900259,123.10679161708829,121.64578566924827,122.89178045700206,24658783
2021-12-01 08:36:44.631850,120.44210716620024,122.07504548233746,121.05557122128056,121.15938926271342,40571623
2021-12-02 08:36:44.631850,119.839424393471,120.723761296417,118.96827736110608,120.07952283628794,28551477
2021-12-03 08:36:44.631850,122.81947216881426,123.75633114877077,122.3410821308757,122.65432134321887,50578439
2021-12-06 08:36:44.631850,123.50631391421638,123.56885632484736,122.42798549090173,123.53404300178457,14697753
2021-12-07 08:36:44.631850,119.32397812587469,119.22606487686411,118.72867544167471,119.21519364735605,25853648
2021-12-08 08:36:44.631850,119.62152443081956,121.32700461046926,118.82845865701778,120.02367286883833,25196946
2021-12-09 08:36:44.631850,119.8332650051197,119.70083334233304,118.35956706139139,119.13530017765349,14152088
2021-12-10 08:36:44.631850,116.86679093626698,117.58755587950193,116.54895553398569,117.55813465364062,38963953
2021-12-13 08:36:44.631850,119.32172786025204,120.00495248688475,118.75228005754039,119.0315525645966,77232943
2021-12-14 08:36:44.631850,122.23981853145764,123.21109523651762,121.47522404921303,121.521691507487,23950433
2021-12-15 08:36:44.631850,124.11929667963373,124.51225216013319,122.02789419473226,123.82156272178513,31093537
2021-12-16 08:36:44.631850,121.65712723466395,121.79305215330503,121.41549713225777,121.780444686823,25197598
2021-12-17 08:36:44.631850,120.74407001328078,122.65201796642381,121.00307876106297,121.06385840755244,16906482
2021-12-20 08:36:44.631850,122.53376526968539,123.20065575530916,118.70745218881862,121.90225814817552,9719258
2021-12-21 08:36:44.631850,123.43275024286872,124.69669886863926,122.93488505553158,124.31725190405325,16972641
2021-12-22 08:36:44.631850,122.56573676971357,123.9138490467779,121.35982771493093,123.16315459098156,12043321
2021-12-23 08:36:44.631850,122.49878991243658,122.97227040126812,121.51920449482148,122.74277663247787,56630090
2021-12-24 08:36:44.631850,120.80669342370093,120.13172293337175,119.72676446332927,120.0637069335652,22803968
2021-12-27 08:36:44.631850,117.44990169915634,117.84825056082067,115.16572259808784,117.22730601473305,20318458
2021-12-28 08:36:44.631850,118.5906806106396,119.25149008723693,118.72404976211253,119.167478471071,37677622
2021-12-29 08:36:44.631850,122.24565921689222,123.03127412030283,121.95915331782851,122.43562280273866,13785452
2021-12-30 08:36:44.631850,121.92037502599484,122.37487105204251,122.23105696271733,122.2960214079037,16462044
2021-12-31 08:36:44.631850,124.34440867003129,127.25240266366788,123.2604136022826,124.78727182960883,24991245
2022-01-03 08:36:44.631850,126.34262497798525,126.9082601182613,124.34869875177142,125.72725947037769,40401783
2022-01-04 08:36:44.631850,123.29133474311382,124.32166919142125,123.36606160110331,124.1427948726847,31041715
2022-01-05 08:36:44.631850,126.08344099896203,126.59038481824147,123.42725174233473,125.07733092159692,27348235
2022-01-06 08:36:44.631850,129.49637642221333,129.73600632704407,128.70055574489135,128.96232429274102,25117085
2022-01-07 08:36:44.631850,129.61171610633107,130.8818784067908,127.8772902212875,128.90860880455241,29506405
2022-01-10 08:36:44.631850,132.67339086200687,134.60192628755237,132.89672638314184,132.98120212611084,26717422
2022-01-11 08:36:44.631850,125.95905661592018,126.3226117587731,124.49372460820933,126.05355942263172,14432798
2022-01-12 08:36:44.631850,127.24506180780658,130.07401626418408,127.57735663491121,128.16345021395597,24717933
2022-01-13 08:36:44.631850,128.0881253890617,128.61595051898786,128.3700283630926,128.42502430094845,14120746
2022-01-14 08:36:44.631850,128.0107389228111,128.12599507236155,127.62145883216071,127.6955512832439,25154346
2022-01-17 08:36:44.631850,128.7974831501354,128.75316920885754,126.88248700461828,127.96820880754645,18994804
2022-01-18 08:36:44.631850,122.23922974787732,123.29148138319661,120.1578172651132,122.91968659252801,85985635
2022-01-19 08:36:44.631850,122.1928026775764,122.89171506881632,121.6738211034946,122.41652250638225,23677902
2022-01-20 08:36:44.631850,123.23428021488857,123.53774724403893,123.06700598770799,123.32757704608977,11969594
2022-01-21 08:36:44.631850,126.12348207707309,127.21382196865036,125.4856583442882,127.00987715257992,22587560
2022-01-24 08:36:44.631850,126.10322743196068,125.73530118658759,125.11299519562327,125.73147138063015,31317242
2022-01-25 08:36:44.631850,123.28821021069777,124.27677939361084,121.41415533876814,123.7361290161726,55766393
2022-01-26 08:36:44.631850,122.41183296576739,123.99045759012765,121.77219838869541,122.53154036928247,17989050
2022-01-27 08:36:44.631850,124.52956981288206,125.99676628982566,124.01860641970852,124.81161246218002,10949299
2022-01-28 08:36:44.631850,125.17371542123038,127.53576181684514,124.17464460502335,125.6696950678258,36339596
2022-01-31 08:36:44.631850,124.37151877897166,127.55236230556865,123.59936471400792,124.37589991101669,12111919
2022-02-01 08:36:44.631850,125.55447484642781,126.86432111842821,125.4580447834832,125.68997465875982,19422102
2022-02-02 08:36:44.631850,125.73749726940216,127.69359568585976,125.20990791933752,125.97171514550726,21235603
2022-02-03 08:36:44.631850,127.98208980370782,128.73865510957614,125.61689570962662,128.44994407654156,23328428
2022-02-04 08:36:44.631850,126.88730021034866,128.16726202750255,125.5484579834965,126.68490544681833,34092304
2022-02-07 08:36:44.631850,126.93360578613289,128.16127603509574,124.28773916821821,125.89271395724758,17161565
2022-02-08 08:36:44.631850,125.03060038013383,125.61973149689744,124.1291780865678,124.94321058018333,21065251
2022-02-09 08:36:44.631850,121.92783149831064,122.24460254661888,119.94328756360248,121.32356841632304,23983216
2022-02-10 08:36:44.631850,121.2299118739027,122.78228806911856,121.83251503284096,122.07849286072604,26031007
2022-02-11 08:36:44.631850,122.84932914845167,125.9330703101703,122.74449601465734,122.7525010922056,25365830
2022-02-14 08:36:44.631850,122.12808616778388,123.47267908968995,122.06654986285987,122.80188063437502,30038873
2022-02-15 08:36:44.631850,121.3597032156231,122.74159600771077,121.44543614190985,122.26256637554343,36833553
2022-02-16 08:36:44.631850,118.39897972445681,120.5958214440863,117.96582823958666,118.83830795953727,29394468
2022-02-17 08:36:44.631850,118.57665469033253,118.09031789276416,117.77753229081114,117.87418388375457,30304075
2022-02-18 08:36:44.631850,117.65784413865391,117.11953033879072,116.56611957947959,117.10160226010554,10950420
2022-02-21 08:36:44.631850,115.39781458340224,115.92545215261245,113.57982527007383,115.2577736671293,24769258
2022-02-22 08:36:44.631850,114.03986830686411,115.05798479006214,114.11093948079363,114.92056235821057,30699403
2022-02-23 08:36:44.631850,115.76998490673222,117.01134198484571,114.96932536921753,115.88371356064691,34777131
2022-02-24 08:36:44.631850,120.47150074420959,121.72939958505026,120.18920812171874,120.29004320867534,17086933
2022-02-25 08:36:44.631850,120.85210627631076,120.93754799843407,119.04305484613943,120.74612967461431,17373912
2022-02-28 08:36:44.631850,120.28509526047038,121.43746666094842,120.9068480441217,121.40431777103585,18127662
2022-03-01 08:36:44.631850,120.72017834096347,122.39165847550318,120.21582294403683,121.25997795407854,31585444
2022-03-02 08:36:44.631850,116.60558174403396,117.16001034935799,115.00602066968918,116.6429528421431,40505184
2022-03-03 08:36:44.631850,116.92879334532864,117.64791494578166,115.80222506700471,116.61609259352204,19702773
2022-03-04 08:36:44.631850,115.50910775482018,116.99354004645984,116.27411566043193,116.7915536560883,38033623
2022-03-07 08:36:44.631850,122.48094255443024,124.67852612625549,121.99254463004908,122.58030858915035,25693276
2022-03-08 08:36:44.631850,122.2328531632508,123.82120471773602,121.78323570234528,122.14548935325956,22699582
2022-03-09 08:36:44.631850,123.44095232471737,124.90215603480695,122.34944482684979,122.91878595391583,21732249
2022-03-10 08:36:44.631850,123.2959852076528,124.67795881027398,122.62791336593031,122.8703270178924,35085752
2022-03-11 08:36:44.631850,120.38491659361202,120.28653330604678,119.66159085276983,120.03527106277895,28425264
2022-03-14 08:36:44.631850,122.32363965346292,123.63658333492,120.72706225709653,122.81486257043855,75369460
2022-03-15 08:36:44.631850,123.5090513493655,125.99542546901922,123.36247792484829,124.69867807064168,15774222
2022-03-16 08:36:44.631850,126.45988402291778,127.47626922749262,126.46734817468916,126.70890043622116,31297564
2022-03-17 08:36:44.631850,125.06559057501454,126.71469306076315,123.27097428319998,124.44236341700133,18539228
2022-03-18 08:36:44.631850,128.8626460187476,128.83858568190954,126.64970536910488,127.97103691484268,15640222
2022-03-21 08:36:44.631850,124.86353947494555,125.02856824402149,123.9263947332103,124.42150154380309,24024061
2022-03-22 08:36:44.631850,126.18949203378956,128.63564564000896,123.6409170763786,125.91918081031147,25872113
2022-03-23 08:36:44.631850,131.72292663326314,132.26971791089855,131.1866918506132,131.47336412462118,103915307
2022-03-24 08:36:44.631850,128.54978187693342,129.86484523386892,127.81555343754984,128.90822327480714,22030250
2022-03-25 08:36:44.631850,127.40398214866127,127.86844585239366,126.65555923351532,127.48688705843657,13727485
2022-03-28 08:36:44.631850,128.84557996482428,129.44257281067743,126.38689339720644,127.77921797107703,27687880
2022-03-29 08:36:44.631850,125.93456377289698,128.50667104471418,125.53791110294283,126.53087722945946,8560592
2022-03-30 08:36:44.631850,123.63492071328025,122.68395180095939,122.19029186071555,122.64470040821948,23069491
2022-03-31 08:36:44.631850,122.6518662634143,123.7752429073823,121.12293706225273,122.84967152842557,24349275
2022-04-01 08:36:44.631850,121.07354454908118,120.8296913631521,120.2576680058695,120.27645318399053,35937798
2022-04-04 08:36:44.631850,120.59747556579329,122.27487383219344,120.35594481987448,121.45177647617741,39302988
2022-04-05 08:36:44.631850,119.60425760584071,121.65596078337708,118.17235417185081,119.25489787746137,18778350
2022-04-06 08:36:44.631850,122.53435244079353,123.15534101128645,121.11889163449888,122.98741973056721,22402721
2022-04-07 08:36:44.631850,120.2407818486964,121.540105960601,120.47915240638751,121.09770992808828,16468163
2022-04-08 08:36:44.631850,120.48552825334458,120.57629117380016,119.11367582525642,120.3540209996972,13742018
2022-04-11 08:36:44.631850,122.96586450162836,123.99651507023916,121.54347898985334,122.3483285712556,28203239
2022-04-12 08:36:44.631850,118.86883263133889,120.53299550971853,118.35307555900847,119.37314923355306,12777638
2022-04-13 08:36:44.631850,119.05296344016222,121.3919340038312,118.6422166546815,119.9520133526862,19632296
2022-04-14 08:36:44.631850,123.06734563704836,123.93268082914085,122.02777973152752,123.12388705900305,14686114
2022-04-15 08:36:44.631850,119.15032002129243,120.45037589858617,118.99759586759785,119.20243254069361,31795699
2022-04-18 08:36:44.631850,120.00647936638563,120.32062663519774,119.016247333177,119.6783693717843,59454094
2022-04-19 08:36:44.631850,120.90767344386614,121.76315260765416,118.92165257854215,120.33631986346451,12599982
2022-04-20 08:36:44.631850,122.21773576887094,123.1330040751899,121.15979533010285,122.25405450291889,9563752
2022-04-21 08:36:44.631850,120.37278087116908,120.4542350076876,118.55399401235007,119.2662859267675,22692761
2022-04-22 08:36:44.631850,116.28257365208508,117.0313819481774,115.0508182314215,116.15234669314552,24345288
2022-04-25 08:36:44.631850,117.19633533368561,119.06888842544727,116.85588441302814,117.39968715081541,26945575
2022-04-26 08:36:44.631850,117.18033502043886,119.90578406238778,116.51719489900496,118.13222521148393,19323639
2022-04-27 08:36:44.631850,118.60352388131228,119.14270336761213,117.75220306229961,118.75949043526587,21849319
2022-04-28 08:36:44.631850,119.4168088731145,119.918039972796,118.14367881818724,119.61799853883787,29027528
2022-04-29 08:36:44.631850,118.59372958241431,119.59464798099951,117.37515685736672,118.02702001535653,40638052
2022-05-02 08:36:44.631850,118.88494982465288,119.27042051062985,117.86860729976179,118.61067235663037,9088092
2022-05-03 08:36:44.631850,118.63774770276939,119.88554926226877,118.50994817819513,119.34148602048091,20085933
2022-05-04 08:36:44.631850,117.7736010798489,120.21986031353845,116.98736949480096,117.67225327092497,26880304
2022-05-05 08:36:44.631850,122.50851768436144,122.88427920940592,121.78055652902911,122.09855276334349,15264065
2022-05-06 08:36:44.631850,124.23424087107999,124.43622375002977,122.62791825836715,123.29226860707163,57401719
2022-05-09 08:36:44.631850,120.92592656742471,120.46032513460679,119.17747008314059,120.39168607226071,17580397
2022-05-10 08:36:44.631850,122.47282495963138,122.33638137881546,119.61410188551613,122.00867549688748,23661354
2022-05-11 08:36:44.631850,119.70283722647704,121.49595627213206,119.24847038474857,119.66688570722596,31896634
2022-05-12 08:36:44.631850,121.82261261498103,122.20400498984417,119.68395541291913,121.58654503929742,17972576
2022-05-13 08:36:44.631850,125.21785820745204,125.11027154135468,124.32176695759678,124.4404136737955,9594623
2022-05-16 08:36:44.631850,121.61933035238417,123.74835162410035,122.11267143835413,122.43522485408852,19495081
2022-05-17 08:36:44.631850,124.61287461522542,125.28655294635007,123.98319830702333,124.83097888160654,40415352
2022-05-18 08:36:44.631850,125.41265701171952,126.95554157293193,125.51871290027927,125.89898511873382,20410344
2022-05-19 08:36:44.631850,128.24935628160296,129.34411123149454,127.58497041914381,128.00668561126642,15819957
2022-05-20 08:36:44.631850,133.71862087128454,135.51444142917424,131.92846683147084,132.9011312769546,38371904
2022-05-23 08:36:44.631850,131.89388952781275,135.0088852531142,131.84551035859698,132.28875445196365,20472898
2022-05-24 08:36:44.631850,128.77653237814775,131.77208278134373,129.9221652952626,130.3342247109342,18716566
2022-05-25 08:36:44.631850,127.79070760862903,128.33796704176345,127.45372257741978,128.05464150725885,26029161
2022-05-26 08:36:44.631850,126.5791973421519,126.35248700601228,124.0688144591317,126.00369202812736,35511782
2022-05-27 08:36:44.631850,126.18548720056022,126.23405382933161,124.89479383818907,125.84719113477867,79467347
2022-05-30 08:36:44.631850,127.01495499241567,127.77750040351687,125.96734061473421,126.74360564773424,36529037
2022-05-31 08:36:44.631850,127.30453258371843,128.57996197662524,126.18690632179842,127.48300452056138,43138221
2022-06-01 08:36:44.631850,128.80127994169192,130.38613048797436,129.3138833244715,129.6302855394414,18755861
2022-06-02 08:36:44.631850,130.03705920081953,129.91964508581248,129.6519007187959,129.70288340423693,14462446
2022-06-03 08:36:44.631850,132.9554108816524,133.88962460770617,133.33277567647,133.5123454879306,24919611
2022-06-06 08:36:44.631850,134.2964393986423,133.17607556814312,132.40218149053362,132.84570010047682,25484601
2022-06-07 08:36:44.631850,140.51248619565857,142.36490639969148,138.10728114682624,140.11280935705355,14086727
2022-06-08 08:36:44.631850,141.49612984138415,142.6048567364427,140.37300853346204,141.90812339622732,22127964
2022-06-09 08:36:44.631850,139.0914473657396,140.54322980133003,137.6871621955908,139.51794342752757,29492861
2022-06-10 08:36:44.631850,136.50815672493326,137.4769321479968,135.72205334046598,136.57162443132674,28924417
2022-06-13 08:36:44.631850,137.76526372498464,139.54901436527666,136.09743321678573,137.93043674851748,31082139
2022-06-14 08:36:44.631850,138.1223850674743,137.60401231881175,136.8240672151976,137.35536948800134,27937554
2022-06-15 08:36:44.631850,139.48790506668482,141.16525135583035,137.837643499167,139.35801213246043,18746088
2022-06-16 08:36:44.631850,140.20403689536678,141.28124475257584,137.887165631061,140.7188086286373,18681600
2022-06-17 08:36:44.631850,141.88462075178245,141.4715778772182,139.11717054864422,140.55605631477002,13263471
2022-06-20 08:36:44.631850,138.25185986262275,138.94842568149727,137.87319460641365,138.21778342118813,58961044
2022-06-21 08:36:44.631850,134.587070349081,134.85782028923936,132.67050465022484,134.0716722438581,24317946
2022-06-22 08:36:44.631850,132.51038272409312,134.5604525316751,132.7220165448563,132.91459361942103,21586387
2022-06-23 08:36:44.631850,135.47654844637563,135.25979172343654,135.1987016213122,135.2310259519802,15181740
2022-06-24 08:36:44.631850,136.06196004643039,136.27018920985216,135.37323911332822,135.85063759313837,104827735
2022-06-27 08:36:44.631850,131.2547486340878,134.7622535661434,130.43507711552022,132.50670463716588,14123293
2022-06-28 08:36:44.631850,134.34562177920824,133.3256240762083,131.91685492720396,133.0054093243681,19493195
2022-06-29 08:36:44.631850,134.93548229348275,137.55838113800397,132.01584690586338,134.07029686337793,29737469
2022-06-30 08:36:44.631850,131.478903753349,132.48554282137334,131.0820136925472,131.74053737530915,32609247
2022-07-01 08:36:44.631850,131.45657793998913,134.51256204307347,130.33542188596377,132.18509609782856,38995859
2022-07-04 08:36:44.631850,132.6086867929918,133.37590150595398,131.89194900034087,132.37863812748824,59638044
2022-07-05 08:36:44.631850,129.44834474400506,129.88544411812651,126.67498304264892,129.39225468998674,31111212
2022-07-06 08:36:44.631850,130.58879026490655,132.0382532503531,129.5415773296965,130.3569706314946,14245969
2022-07-07 08:36:44.631850,131.9844263409693,132.74576544517845,130.69087156195573,131.85812116337166,21242775
2022-07-08 08:36:44.631850,135.09495027931328,134.94043542440178,133.95563812171935,134.7538606406956,28174170
2022-07-11 08:36:44.631850,138.6303596984281,139.31941979564652,137.4643206097184,137.6343646961436,67938471
2022-07-12 08:36:44.631850,134.26365987659509,134.16320940545265,131.26707036926828,133.8833620411502,12008163
2022-07-13 08:36:44.631850,130.72265521700703,132.5300325249659,130.74773006569055,131.4123436627583,44069930
2022-07-14 08:36:44.631850,133.71018576894105,133.57637372789887,131.39912066368913,132.80540719651444,26428596
2022-07-15 08:36:44.631850,135.31085361262132,134.9998504720564,132.22138060198267,134.2099198671283,36723053
2022-07-18 08:36:44.631850,137.77028241924523,137.89760913331298,132.9707635504155,135.63267301722613,22953997
2022-07-19 08:36:44.631850,145.3036382758566,146.70119998217368,146.11908794745986,146.12448822903414,15851642
2022-07-20 08:36:44.631850,148.01628168364786,149.60470186952278,146.34143319851907,147.83674724969987,35160589
2022-07-21 08:36:44.631850,149.66419574439064,151.9110760239884,149.20983462013479,151.23866488453123,33505344
2022-07-22 08:36:44.631850,154.59606967399318,156.0145184245815,153.02499001188963,154.1696755441606,39272240
2022-07-25 08:36:44.631850,155.7962106305282,157.1770518218993,155.4662557678904,156.22442200414625,23994799
2022-07-26 08:36:44.631850,156.77965749138178,155.49434443169025,153.37485554089895,155.28623422035506,17896021
2022-07-27 08:36:44.631850,157.07922447830055,157.71313134320582,155.03287103068322,157.68996953341232,11079493
2022-07-28 08:36:44.631850,153.98829070430378,156.51888744939112,154.42578719075644,155.2999408335707,36385708
2022-07-29 08:36:44.631850,154.24665977724223,155.61328518683658,153.25068297534546,154.61097250352054,29857443
2022-08-01 08:36:44.631850,151.64371117687034,153.34174514982178,150.11319183760475,153.15650519231926,14903530
2022-08-02 08:36:44.631850,154.0295365215763,154.0970294267657,152.638451221366,153.45324328495772,18452550
2022-08-03 08:36:44.631850,158.94482267528662,162.02845663761832,160.06487481974273,160.60311654101045,19127173
2022-08-04 08:36:44.631850,154.67553061545297,155.3300699723174,154.12408775976016,154.65352528919706,11507479
2022-08-05 08:36:44.631850,155.1933335271115,157.9554295295375,154.38529814836878,156.82257250092488,16049027
2022-08-08 08:36:44.631850,151.56828992659112,152.37741752096065,150.5149812327406,151.81141424001453,13702444
2022-08-09 08:36:44.631850,151.66008289575208,153.02183400726886,149.8000072358436,150.42406478487808,19653391
2022-08-10 08:36:44.631850,154.022519061591,154.35970127781377,153.03299526167353,153.74527950722856,16695524
2022-08-11 08:36:44.631850,153.3242152466938,154.33504797396944,153.92205025276076,153.98905808113196,10707955
2022-08-12 08:36:44.631850,150.6925224035265,152.12160067520043,149.87483097872123,150.71603673445244,66405810
2022-08-15 08:36:44.631850,148.61848373811634,150.71286051264588,144.84604154241927,148.60509674305047,45184757
2022-08-16 08:36:44.631850,151.0255669745662,153.32251410187055,150.22261504530536,150.66951205660934,16362297
2022-08-17 08:36:44.631850,147.49884635469635,150.7796439044413,148.1554367737922,148.51383322976133,27679723
2022-08-18 08:36:44.631850,149.6433884019378,151.085121542773,147.48400096428853,149.20132927721681,29761689
2022-08-19 08:36:44.631850,147.36213905958763,150.2064544196758,148.80497946074686,149.38207725782513,43817460
2022-08-22 08:36:44.631850,147.01566629045004,151.25297959203286,147.17858916130209,147.48014361165693,16041625
2022-08-23 08:36:44.631850,153.4725711097513,154.71625591065188,151.14740403907334,153.84817129852166,41701739
2022-08-24 08:36:44.631850,156.33837508541615,156.13248513773885,153.39340082880628,155.84487139661067,18366654
2022-08-25 08:36:44.631850,149.5963886924494,151.88614292653665,148.88271366892445,149.57946313848055,12385893
2022-08-26 08:36:44.631850,149.12667942512437,153.19492476687267,149.95560041283974,150.18213170348335,34693686
2022-08-29 08:36:44.631850,147.50934227259907,151.29537717183226,148.12979686313784,148.23941630276582,46056488
2022-08-30 08:36:44.631850,150.96098835338887,152.63352380818358,150.13001957557344,150.81117252740088,88097480
2022-08-31 08:36:44.631850,148.40730218445177,149.98638087394846,148.17645045739295,148.46599624285275,13258340
2022-09-01 08:36:44.631850,147.74080318684042,149.0477931130877,147.04630145988503,148.16984683997075,34258999
2022-09-02 08:36:44.631850,149.35084555198446,150.87606595338198,148.01812256325758,149.7107755496761,19679723
2022-09-05 08:36:44.631850,152.8782452370783,153.18766653319918,151.39925865175027,152.3479464134484,35736364
2022-09-06 08:36:44.631850,148.35139830326025,149.95335648235755,147.80005732206087,148.73639694332468,11579596
2022-09-07 08:36:44.631850,147.72087444184675,147.79095466510532,146.59730186186502,147.78596769056625,12846925
2022-09-08 08:36:44.631850,148.01517951474094,146.67569381630716,145.1154608268806,146.42649843267304,16388043
2022-09-09 08:36:44.631850,143.52811474984898,145.21230561539858,143.6441414926641,144.55713214521336,25127716
2022-09-12 08:36:44.631850,148.3185317115944,150.74720391809066,149.3256791152676,149.70467932302975,17530615
2022-09-13 08:36:44.631850,151.55360574881155,152.40429309361087,149.72373496169772,150.9621438702487,33582886
2022-09-14 08:36:44.631850,146.70103456555768,147.3306530092784,147.1510397458219,147.20051761504945,40363937
2022-09-15 08:36:44.631850,149.7082792339126,152.16238299632477,149.26500306714644,149.94687284444637,32598889
2022-09-16 08:36:44.631850,155.74537790578816,158.14117085238695,155.5486015162168,156.35607061488986,54265206
2022-09-19 08:36:44.631850,159.42426007090663,159.94076339514325,159.31799886665158,159.63162165979745,29737318
2022-09-20 08:36:44.631850,156.06621937431237,155.93856814805636,154.50999179042847,154.82872131496677,13144995
2022-09-21 08:36:44.631850,153.99083816650597,156.23851674475526,152.23063329689452,153.37570308498084,47759485
2022-09-22 08:36:44.631850,157.98615677112926,157.43804688065381,157.0299036895061,157.3079835609603,17848354
2022-09-23 08:36:44.631850,154.03024726581125,155.31760019217873,152.7263828484847,155.12873482274554,38080361
2022-09-26 08:36:44.631850,155.65117779631908,158.92159609283686,155.78334409735348,156.55225637075395,53056455
2022-09-27 08:36:44.631850,156.76721897097391,160.02778221282043,158.57161400915624,159.0246362261849,30351120
2022-09-28 08:36:44.631850,155.49242813588947,157.72325197361806,155.72428928395777,156.12424799605935,11431926
2022-09-29 08:36:44.631850,156.7313760180244,158.87732857741562,155.60851792343226,155.98521824142125,15262263
2022-09-30 08:36:44.631850,146.29738267970714,147.70195296811755,145.8300914834605,145.92021793850438,46798992
2022-10-03 08:36:44.631850,142.8160629985957,143.80666744219175,142.2889379327018,142.97441664634573,22196355
2022-10-04 08:36:44.631850,142.27922718440178,142.61736904890543,141.05069840269545,142.29509328916197,25135374
2022-10-05 08:36:44.631850,138.30867252992385,140.11828751456338,137.8849255287883,138.786713331502,35300659
2022-10-06 08:36:44.631850,143.5062599831525,143.89308307251954,141.63458673704966,143.3594893390587,34214545
2022-10-07 08:36:44.631850,139.83545235371284,140.81865914913146,137.85042161745585,139.30201043331854,27768140
2022-10-10 08:36:44.631850,137.00190560551326,140.7207689134315,137.4449053520871,138.1178194029088,21761780
