Date,Open,High,Low,Close,Volume,MA_7,MA_30,Volatility_7,Return_1d,Return_7d,Lag_1,Lag_3,Lag_5,Lag_7
2021-12-16 08:36:44.631850,121.65712723466395,121.79305215330503,121.41549713225777,121.780444686823,25197598,120.41033702583204,126.72490746736645,2.1039683787352184,-0.016484350464452735,0.02151781967536026,123.82156272178513,119.0315525645966,119.13530017765349,119.21519364735605
2021-12-17 08:36:44.631850,120.74407001328078,122.65201796642381,121.00307876106297,121.06385840755244,16906482,120.55893495993404,126.24361363637537,2.108834956250835,-0.005884247517024321,0.008666503147681803,121.780444686823,121.521691507487,117.55813465364062,120.02367286883833
2021-12-20 08:36:44.631850,122.53376526968539,123.20065575530916,118.70745218881862,121.90225814817552,9719258,120.95421467000861,125.84317020213425,2.05617639023686,0.006925268628071191,0.0232253409895804,121.06385840755244,123.82156272178513,119.0315525645966,119.13530017765349
2021-12-21 08:36:44.631850,123.43275024286872,124.69669886863926,122.93488505553158,124.31725190405325,16972641,121.91980284863898,125.54792895894056,1.761500512424339,0.019810902542447106,0.05749595525930129,121.90225814817552,121.780444686823,121.521691507487,117.55813465364062
2021-12-22 08:36:44.631850,122.56573676971357,123.9138490467779,121.35982771493093,123.16315459098156,12043321,122.51003170955111,125.26630737424037,1.2505097244569,-0.009283484756905769,0.034710141448779375,124.31725190405325,121.06385840755244,123.82156272178513,119.0315525645966
2021-12-23 08:36:44.631850,122.49878991243658,122.97227040126812,121.51920449482148,122.74277663247787,56630090,122.68447244169269,124.80683595962675,1.1723903137528635,-0.003413179533276356,0.010048289402848187,123.16315459098156,121.90225814817552,121.780444686823,121.521691507487
2021-12-24 08:36:44.631850,120.80669342370093,120.13172293337175,119.72676446332927,120.0637069335652,22803968,122.1476359005184,124.25792544219831,1.4026806197788453,-0.021826699480120615,-0.03034896108251728,122.74277663247787,124.31725190405325,121.06385840755244,123.82156272178513
2021-12-27 08:36:44.631850,117.44990169915634,117.84825056082067,115.16572259808784,117.22730601473305,20318458,121.49718751879128,123.70937648698003,2.3423034475744755,-0.023624132481613436,-0.0373880936614992,120.0637069335652,123.16315459098156,121.90225814817552,121.780444686823
2021-12-28 08:36:44.631850,118.5906806106396,119.25149008723693,118.72404976211253,119.167478471071,37677622,121.22627609929393,123.15085583676857,2.504806439328182,0.016550516447883856,-0.01566429454195517,117.22730601473305,122.74277663247787,124.31725190405325,121.06385840755244
2021-12-29 08:36:44.631850,122.24565921689222,123.03127412030283,121.95915331782851,122.43562280273866,13785452,121.3024710499458,122.81054133399965,2.536705863128671,0.027424800571416386,0.004375346795584489,119.167478471071,120.0637069335652,123.16315459098156,121.90225814817552
2021-12-30 08:36:44.631850,121.92037502599484,122.37487105204251,122.23105696271733,122.2960214079037,16462044,121.01372383621015,122.4457771850576,2.2332291216089084,-0.0011402024316067294,-0.016258648459423153,122.43562280273866,117.22730601473305,122.74277663247787,124.31725190405325
2021-12-31 08:36:44.631850,124.34440867003129,127.25240266366788,123.2604136022826,124.78727182960883,24991245,121.24574058458548,122.33679191509415,2.55495151114629,0.020370657957840432,0.013186713542868267,122.2960214079037,119.167478471071,120.0637069335652,123.16315459098156
2022-01-03 08:36:44.631850,126.34262497798525,126.9082601182613,124.34869875177142,125.72725947037769,40401783,121.67209527571401,122.37124786150851,3.0478711062626593,0.007532720500952772,0.02431493664866413,124.78727182960883,122.43562280273866,117.22730601473305,122.74277663247787
2022-01-04 08:36:44.631850,123.29133474311382,124.32166919142125,123.36606160110331,124.1427948726847,31041715,122.25482212415966,122.33527649720503,3.07889479798516,-0.01260239509210248,0.03397436280537791,125.72725947037769,122.2960214079037,119.167478471071,120.0637069335652
2022-01-05 08:36:44.631850,126.08344099896203,126.59038481824147,123.42725174233473,125.07733092159692,27348235,123.37625425371165,122.26755597205928,2.264395673429889,0.007527912110168344,0.06696413296299153,124.1427948726847,124.78727182960883,122.43562280273866,117.22730601473305
2022-01-06 08:36:44.631850,129.49637642221333,129.73600632704407,128.70055574489135,128.96232429274102,25117085,124.77551794252165,122.31354250867444,2.2564625483166427,0.031060731329319413,0.08219395045811773,125.07733092159692,125.72725947037769,122.2960214079037,119.167478471071
2022-01-07 08:36:44.631850,129.61171610633107,130.8818784067908,127.8772902212875,128.90860880455241,29506405,125.70023022849504,122.36629918398675,2.4553146613535555,-0.00041652078219889255,0.05286848593274729,128.96232429274102,124.1427948726847,124.78727182960883,122.43562280273866
2022-01-10 08:36:44.631850,132.67339086200687,134.60192628755237,132.89672638314184,132.98120212611084,26717422,127.22668461681035,122.5790945786704,3.195958218332911,0.03159287311628023,0.08737144998828716,128.90860880455241,125.07733092159692,125.72725947037769,122.2960214079037
2022-01-11 08:36:44.631850,125.95905661592018,126.3226117587731,124.49372460820933,126.05355942263172,14432798,127.40758284438505,122.68448721085805,3.0681512455563786,-0.0520949020817949,0.01014757013641554,132.98120212611084,128.96232429274102,124.1427948726847,124.78727182960883
2022-01-12 08:36:44.631850,127.24506180780658,130.07401626418408,127.57735663491121,128.16345021395597,24717933,127.75561009346767,122.91795590923282,2.9827643909097112,0.016738050087504508,0.0193767903145321,126.05355942263172,128.90860880455241,125.07733092159692,125.72725947037769
2022-01-13 08:36:44.631850,128.0881253890617,128.61595051898786,128.3700283630926,128.42502430094845,14120746,128.3673571546482,123.19613929138815,2.5218161697372556,0.0020409413647635155,0.03449438553929296,128.16345021395597,132.98120212611084,128.96232429274102,124.1427948726847
2022-01-14 08:36:44.631850,128.0107389228111,128.12599507236155,127.62145883216071,127.6955512832439,25154346,128.74138863488346,123.36418028938898,2.113649862241813,-0.0056801470093174045,0.02093281286349291,128.42502430094845,126.05355942263172,128.90860880455241,125.07733092159692
2022-01-17 08:36:44.631850,128.7974831501354,128.75316920885754,126.88248700461828,127.96820880754645,18994804,128.59937213699854,123.51198581624772,2.129667740975739,0.002135215530709944,-0.007708572954516213,127.6955512832439,128.16345021395597,132.98120212611084,128.96232429274102
2022-01-18 08:36:44.631850,122.23922974787732,123.29148138319661,120.1578172651132,122.91968659252801,85985635,127.74381182099503,123.63546891442012,3.0069980741869116,-0.039451378292017836,-0.04645866763719897,127.96820880754645,128.42502430094845,126.05355942263172,128.90860880455241
2022-01-19 08:36:44.631850,122.1928026775764,122.89171506881632,121.6738211034946,122.41652250638225,23677902,126.23457187531953,123.71523056900492,2.5579074210211035,-0.004093437756750196,-0.079444909888164,122.91968659252801,127.6955512832439,128.16345021395597,132.98120212611084
2022-01-20 08:36:44.631850,123.23428021488857,123.53774724403893,123.06700598770799,123.32757704608977,11969594,125.84514582152784,123.85497313128612,2.7872814448438983,0.007442251430235025,-0.021625588273967655,122.41652250638225,127.96820880754645,128.42502430094845,126.05355942263172
2022-01-21 08:36:44.631850,126.12348207707309,127.21382196865036,125.4856583442882,127.00987715257992,22587560,125.68034966990267,124.17003121458409,2.6584953931712283,0.029857880894830213,-0.009000795932461836,123.32757704608977,122.91968659252801,127.6955512832439,128.16345021395597
2022-01-24 08:36:44.631850,126.10322743196068,125.73530118658759,125.11299519562327,125.73147138063015,31317242,125.2955563955715,124.39336184178522,2.374815785286769,-0.010065404365472985,-0.020973738840853073,127.00987715257992,122.41652250638225,127.96820880754645,128.42502430094845
2022-01-25 08:36:44.631850,123.28821021069777,124.27677939361084,121.41415533876814,123.7361290161726,55766393,124.72992464313275,124.46717642540807,2.1706666955676397,-0.01586987205786372,-0.03100673615707128,125.73147138063015,123.32757704608977,122.91968659252801,127.6955512832439
2022-01-26 08:36:44.631850,122.41183296576739,123.99045759012765,121.77219838869541,122.53154036928247,17989050,123.95325772338073,124.42417568032465,1.7509374620394291,-0.009735140871690695,-0.042484523999552715,123.7361290161726,127.00987715257992,122.41652250638225,127.96820880754645
2022-01-27 08:36:44.631850,124.52956981288206,125.99676628982566,124.01860641970852,124.81161246218002,10949299,124.22353284761674,124.52521460616987,1.7103535234691614,0.018608042354041565,0.015391561124977748,122.53154036928247,125.73147138063015,123.32757704608977,122.91968659252801
2022-01-28 08:36:44.631850,125.17371542123038,127.53576181684514,124.17464460502335,125.6696950678258,36339596,124.6882717849658,124.67874249484566,1.5740646898012114,0.006875022193193692,0.026574619951926337,124.81161246218002,123.7361290161726,127.00987715257992,122.41652250638225
2022-01-31 08:36:44.631850,124.37151877897166,127.55236230556865,123.59936471400792,124.37589991101669,12111919,124.8380321942411,124.76119722027369,1.46941976303571,-0.010295204075340791,0.008500311852677855,125.6696950678258,122.53154036928247,125.73147138063015,123.32757704608977
2022-02-01 08:36:44.631850,125.55447484642781,126.86432111842821,125.4580447834832,125.68997465875982,19422102,124.64947469512393,124.80695464543058,1.205209841097846,0.010565348662267215,-0.01039212479699092,124.37589991101669,124.81161246218002,123.7361290161726,127.00987715257992
2022-02-02 08:36:44.631850,125.73749726940216,127.69359568585976,125.20990791933752,125.97171514550726,21235603,124.68379523296353,124.90057333058144,1.2439548660378097,0.002241550986960883,0.001910768737843016,125.68997465875982,125.6696950678258,122.53154036928247,125.73147138063015
2022-02-03 08:36:44.631850,127.98208980370782,128.73865510957614,125.61689570962662,128.44994407654156,23328428,125.3571973844448,125.09081224538356,1.7979643536805534,0.019672899810657896,0.03809570493152292,125.97171514550726,124.37589991101669,124.81161246218002,123.7361290161726
2022-02-04 08:36:44.631850,126.88730021034866,128.16726202750255,125.5484579834965,126.68490544681833,34092304,125.95053525266421,125.311518862492,1.336049977430341,-0.01374106187754709,0.03389629368094571,128.44994407654156,125.68997465875982,125.6696950678258,122.53154036928247
2022-02-07 08:36:44.631850,126.93360578613289,128.16127603509574,124.28773916821821,125.89271395724758,17161565,126.10497832338815,125.60036579390915,1.241598888396647,-0.006253242931955394,0.008661866261804319,126.68490544681833,125.97171514550726,124.37589991101669,124.81161246218002
2022-02-08 08:36:44.631850,125.03060038013383,125.61973149689744,124.1291780865678,124.94321058018333,21065251,126.00119482515352,125.79289019754623,1.31239237482826,-0.0075421630626431035,-0.005780904356061156,125.89271395724758,128.44994407654156,125.68997465875982,125.6696950678258
2022-02-09 08:36:44.631850,121.92783149831064,122.24460254661888,119.94328756360248,121.32356841632304,23983216,125.5651474687687,125.75582171799904,2.1695578142654526,-0.02897029896264236,-0.024541181184436822,124.94321058018333,126.68490544681833,125.97171514550726,124.37589991101669
2022-02-10 08:36:44.631850,121.2299118739027,122.78228806911856,121.83251503284096,122.07849286072604,26031007,125.04922149762102,125.74857076642645,2.533765574894824,0.006222405541291609,-0.028733252654706276,121.32356841632304,125.89271395724758,128.44994407654156,125.68997465875982
2022-02-11 08:36:44.631850,122.84932914845167,125.9330703101703,122.74449601465734,122.7525010922056,25365830,124.58933377572077,125.68074507517967,2.6287912622886567,0.00552110544359774,-0.025555054557947487,122.07849286072604,124.94321058018333,126.68490544681833,125.97171514550726
2022-02-14 08:36:44.631850,122.12808616778388,123.47267908968995,122.06654986285987,122.80188063437502,30038873,123.78246756969699,125.58323244731292,2.049256219577045,0.00040226913284913124,-0.04397092955370174,122.7525010922056,121.32356841632304,125.89271395724758,128.44994407654156
2022-02-15 08:36:44.631850,121.3597032156231,122.74159600771077,121.44543614190985,122.26256637554343,36833553,123.15070484522914,125.52055816407488,1.6476645770151077,-0.004391742667502974,-0.034908176753002174,122.80188063437502,122.07849286072604,124.94321058018333,126.68490544681833
2022-02-16 08:36:44.631850,118.39897972445681,120.5958214440863,117.96582823958666,118.83830795953727,29394468,122.14293255984197,125.31259073200623,1.837466980432237,-0.028007414841008327,-0.05603506172808337,122.26256637554343,122.7525010922056,121.32356841632304,125.89271395724758
2022-02-17 08:36:44.631850,118.57665469033253,118.09031789276416,117.77753229081114,117.87418388375457,30304075,121.13307160320929,124.94298605170668,1.9790415875428615,-0.008112906455307156,-0.05657791778843524,118.83830795953727,122.80188063437502,122.07849286072604,124.94321058018333
2022-02-18 08:36:44.631850,117.65784413865391,117.11953033879072,116.56611957947959,117.10160226010554,10950420,120.5299335808925,124.54941916689178,2.4889643543106375,-0.0065542903305353395,-0.034799225009025325,117.87418388375457,122.26256637554343,122.7525010922056,121.32356841632304
2022-02-21 08:36:44.631850,115.39781458340224,115.92545215261245,113.57982527007383,115.2577736671293,24769258,119.55554512466439,123.95863821825907,3.052902051324598,-0.015745545384432402,-0.055871587482474894,117.10160226010554,118.83830795953727,122.80188063437502,122.07849286072604
2022-02-22 08:36:44.631850,114.03986830686411,115.05798479006214,114.11093948079363,114.92056235821057,30699403,118.43669673409367,123.58753831611169,3.1203913042340865,-0.00292571423332022,-0.06380268152835489,115.2577736671293,117.87418388375457,122.26256637554343,122.7525010922056
2022-02-23 08:36:44.631850,115.76998490673222,117.01134198484571,114.96932536921753,115.88371356064691,34777131,117.44838715213253,123.1782137610014,2.551034206659799,0.008381017136290803,-0.05633600265720651,114.92056235821057,117.10160226010554,118.83830795953727,122.80188063437502
2022-02-24 08:36:44.631850,120.47150074420959,121.72939958505026,120.18920812171874,120.29004320867534,17086933,117.16659812829423,122.90704772459229,1.974398866835384,0.03802371802421067,-0.016133500427344627,115.88371356064691,115.2577736671293,117.87418388375457,122.26256637554343
2022-02-25 08:36:44.631850,120.85210627631076,120.93754799843407,119.04305484613943,120.74612967461431,17373912,117.43914408759092,122.67540033763797,2.3412236310630608,0.003791556256636852,0.016053928634919723,120.29004320867534,114.92056235821057,117.10160226010554,118.83830795953727
2022-02-28 08:36:44.631850,120.28509526047038,121.43746666094842,120.9068480441217,121.40431777103585,18127662,117.94344892863111,122.45660396975428,2.7881011354997876,0.005451007814455178,0.029948320921251437,120.74612967461431,115.88371356064691,115.2577736671293,117.87418388375457
2022-03-01 08:36:44.631850,120.72017834096347,122.39165847550318,120.21582294403683,121.25997795407854,31585444,118.53750259919867,122.40128034847262,3.0127896339156,-0.0011889183153233063,0.03551083515267739,121.40431777103585,120.29004320867534,114.92056235821057,117.10160226010554
2022-03-02 08:36:44.631850,116.60558174403396,117.16001034935799,115.00602066968918,116.6429528421431,40505184,118.73538533848637,122.20882802633132,2.79940476214517,-0.038075424305980876,0.012018097616689039,121.25997795407854,120.74612967461431,115.88371356064691,115.2577736671293
2022-03-03 08:36:44.631850,116.92879334532864,117.64791494578166,115.80222506700471,116.61609259352204,19702773,118.97760394353087,121.98511187791242,2.4680572836928785,-0.0002302775089843001,0.014753932634148148,116.6429528421431,121.40431777103585,120.29004320867534,114.92056235821057
2022-03-04 08:36:44.631850,115.50910775482018,116.99354004645984,116.27411566043193,116.7915536560883,38033623,119.10729538573678,121.64450109469603,2.29625635909817,0.0015046041988204806,0.007834061125131964,116.61609259352204,121.25997795407854,120.74612967461431,115.88371356064691
2022-03-07 08:36:44.631850,122.48094255443024,124.67852612625549,121.99254463004908,122.58030858915035,25693276,119.43447615437607,121.53946233498002,2.631550782049763,0.0495648422497057,0.019039525794349643,116.7915536560883,116.6429528421431,121.40431777103585,120.29004320867534
2022-03-08 08:36:44.631850,122.2328531632508,123.82120471773602,121.78323570234528,122.14548935325956,22699582,119.63438467989683,121.48644101288292,2.7958233965559076,-0.003547219295622406,0.011589271493970266,122.58030858915035,116.61609259352204,121.25997795407854,120.74612967461431
2022-03-09 08:36:44.631850,123.44095232471737,124.90215603480695,122.34944482684979,122.91878595391583,21732249,119.8507372774511,121.49934919903737,3.0062917424618556,0.006330946846672347,0.012474582541093904,122.14548935325956,116.7915536560883,116.6429528421431,121.40431777103585
2022-03-10 08:36:44.631850,123.2959852076528,124.67795881027398,122.62791336593031,122.8703270178924,35085752,120.08078714371024,121.43463968422778,3.1882137782234308,-0.0003942353941048804,0.013280136537907827,122.91878595391583,122.58030858915035,116.61609259352204,121.25997795407854
2022-03-11 08:36:44.631850,120.38491659361202,120.28653330604678,119.66159085276983,120.03527106277895,28425264,120.5654040323725,121.24682555072621,2.8144755254776994,-0.023073560752390643,0.02908292475437224,122.8703270178924,122.14548935325956,116.7915536560883,116.6429528421431
2022-03-14 08:36:44.631850,122.32363965346292,123.63658333492,120.72706225709653,122.81486257043855,75369460,121.45094260050344,121.19479097270694,2.2913383238110154,0.023156456290300387,0.053155356512612606,120.03527106277895,122.91878595391583,122.58030858915035,116.61609259352204
2022-03-15 08:36:44.631850,123.5090513493655,125.99542546901922,123.36247792484829,124.69867807064168,15774222,122.58053180258246,121.16174775310301,1.3788561609460281,0.01533866065373557,0.067702878907127,122.81486257043855,122.8703270178924,122.14548935325956,116.7915536560883
2022-03-16 08:36:44.631850,126.45988402291778,127.47626922749262,126.46734817468916,126.70890043622116,31297564,123.17033063787831,121.1863205961268,2.0823006002195,0.01612063894086102,0.03368071017759067,124.69867807064168,120.03527106277895,122.91878595391583,122.58030858915035
2022-03-17 08:36:44.631850,125.06559057501454,126.71469306076315,123.27097428319998,124.44236341700133,18539228,123.49845550412712,121.05273457414212,2.074847824765155,-0.017887749095894745,0.018804411656159647,126.70890043622116,122.81486257043855,122.8703270178924,122.14548935325956
2022-03-18 08:36:44.631850,128.8626460187476,128.83858568190954,126.64970536910488,127.97103691484268,15640222,124.22020564140239,121.09560562307628,2.6410687811009144,0.028355886218722093,0.04110234999246587,124.44236341700133,124.69867807064168,120.03527106277895,122.91878595391583
2022-03-21 08:36:44.631850,124.86353947494555,125.02856824402149,123.9263947332103,124.42150154380309,24024061,124.44180200224676,121.0465652092948,2.5731329461434505,-0.02773702125584565,0.012624484393899404,127.97103691484268,126.70890043622116,122.81486257043855,122.8703270178924
2022-03-22 08:36:44.631850,126.18949203378956,128.63564564000896,123.6409170763786,125.91918081031147,25872113,125.28236053760857,121.07909755029907,1.7100410138170543,0.012037141876005464,0.04901817353713667,124.42150154380309,124.44236341700133,124.69867807064168,120.03527106277895
2022-03-23 08:36:44.631850,131.72292663326314,132.26971791089855,131.1866918506132,131.47336412462118,103915307,126.51928933106322,121.41742407390899,2.551975409021238,0.044109112516199644,0.07050043759334645,125.91918081031147,127.97103691484268,126.70890043622116,122.81486257043855
2022-03-24 08:36:44.631850,128.54978187693342,129.86484523386892,127.81555343754984,128.90822327480714,22030250,127.12065293165831,121.64508175437837,2.5474295441565147,-0.019510726502613762,0.03375773720536768,131.47336412462118,124.42150154380309,124.44236341700133,124.69867807064168
2022-03-25 08:36:44.631850,127.40398214866127,127.86844585239366,126.65555923351532,127.48688705843657,13727485,127.23179387768906,121.80289461991941,2.543439431281159,-0.011025954592055465,0.006139952438518836,128.90822327480714,125.91918081031147,127.97103691484268,126.70890043622116
2022-03-28 08:36:44.631850,128.84557996482428,129.44257281067743,126.38689339720644,127.77921797107703,27687880,127.70848738541417,121.96880586447612,2.2264545352208787,0.002293027301752737,0.026814458215439263,127.48688705843657,131.47336412462118,124.42150154380309,124.44236341700133
2022-03-29 08:36:44.631850,125.93456377289698,128.50667104471418,125.53791110294283,126.53087722945946,8560592,127.50275028750228,122.11108289294,2.2643666492803085,-0.009769513082323988,-0.011253793984193239,127.77921797107703,128.90822327480714,125.91918081031147,127.97103691484268
2022-03-30 08:36:44.631850,123.63492071328025,122.68395180095939,122.19029186071555,122.64470040821948,23069491,127.24892155384747,122.2379626412294,2.7208972037757313,-0.03071326862132262,-0.014280499057938822,126.53087722945946,127.48688705843657,131.47336412462118,124.42150154380309
2022-03-31 08:36:44.631850,122.6518662634143,123.7752429073823,121.12293706225273,122.84967152842557,24349275,126.81042022786377,122.4038122293851,3.179593685048867,0.0016712594961205696,-0.024376820609323224,122.64470040821948,127.77921797107703,128.90822327480714,125.91918081031147
2022-04-01 08:36:44.631850,121.07354454908118,120.8296913631521,120.2576680058695,120.27645318399053,35937798,125.2108615220594,122.50964059351462,3.2582832694771082,-0.02094607427452211,-0.08516486221511232,122.84967152842557,126.53087722945946,127.48688705843657,131.47336412462118
2022-04-04 08:36:44.631850,120.59747556579329,122.27487383219344,120.35594481987448,121.45177647617741,39302988,124.14565483654086,122.7161073538162,3.060937728221627,0.009771848612703637,-0.05784306547095941,120.27645318399053,122.64470040821948,127.77921797107703,128.90822327480714
2022-04-05 08:36:44.631850,119.60425760584071,121.65596078337708,118.17235417185081,119.25489787746137,18778350,122.96965638211584,122.8605852044579,3.143535774007304,-0.018088484684676054,-0.064571261962039,121.45177647617741,122.84967152842557,126.53087722945946,127.48688705843657
2022-04-06 08:36:44.631850,122.53435244079353,123.15534101128645,121.11889163449888,122.98741973056721,22402721,122.28511377632871,123.09737541012191,2.3409095731984895,0.03129868810035075,-0.03750060703607094,119.25489787746137,120.27645318399053,122.64470040821948,127.77921797107703
2022-04-07 08:36:44.631850,120.2407818486964,121.540105960601,120.47915240638751,121.09770992808828,16468163,121.50894701898999,123.12429763410233,1.4168934641111024,-0.015365065846724701,-0.042939458101743155,122.98741973056721,121.45177647617741,122.84967152842557,126.53087722945946
